gene_name	hits	sample
VFG048693(gb|YP_005226603.1)	2	UC3_T5_B5
VFG049144(gb|YP_002918165.1)	3	UC3_T5_B5
VFG000615(gb|NP_709454)	6	UC3_T5_B5
VFG000616(gb|NP_709455)	2	UC3_T5_B5
VFG000618(gb|NP_709457)	2	UC3_T5_B5
VFG002046(gb|YP_404599)	4	UC3_T5_B5
VFG002047(gb|YP_404600)	4	UC3_T5_B5
VFG002048(gb|YP_404601)	5	UC3_T5_B5
VFG002049(gb|YP_404602)	8	UC3_T5_B5
VFG002051(gb|YP_404604)	3	UC3_T5_B5
VFG002053(gb|YP_404606)	2	UC3_T5_B5
VFG002055(gb|YP_404608)	7	UC3_T5_B5
VFG013069(gb|YP_405014)	2	UC3_T5_B5
VFG049903(gb|YP_309259.1)	5	UC3_T5_B5
VFG049904(gb|YP_309261.1)	9	UC3_T5_B5
VFG049905(gb|YP_309263.1)	3	UC3_T5_B5
VFG049910(gb|YP_309268.1)	3	UC3_T5_B5
VFG049911(gb|YP_309269.1)	5	UC3_T5_B5
VFG049916(gb|YP_309275.1)	8	UC3_T5_B5
VFG049917(gb|YP_309276.1)	12	UC3_T5_B5
VFG001300(gb|NP_644942)	2	UC3_T5_B5
VFG001317(gb|YP_001332074)	2	UC3_T5_B5
VFG002406(gb|NP_645074)	2	UC3_T5_B5
VFG049826(gb|NP_645096.1)	2	UC3_T5_B5
VFG001359(gb|NP_346089)	2	UC3_T5_B5
VFG001362(gb|NP_344620)	2	UC3_T5_B5
VFG005361(gb|NP_721042)	12	UC3_T5_B5
VFG000358(gb|NP_405467)	2	UC3_T5_B5
VFG000360(gb|NP_405469)	2	UC3_T5_B5
